"","stationcode","sampleid","sampledate","oovere","mmi","csci","latitude","longitude","DS_Dur_WS","DS_Mag_50","DS_Mag_90","DS_Tim","FA_Dur","FA_Mag","FA_Tim","Q99","SP_Dur","SP_Mag","SP_ROC","SP_Tim","Wet_BFL_Dur","Wet_BFL_Mag_10","Wet_BFL_Mag_50","Wet_Tim"
"250","SMC01987","SMC01987_06152012_BMI_RWB_MCM_1","6/15/12",1.08178093,0.56113256,0.82145675,33.59028,-117.71185,-60,0,0,-27,NA,NA,NA,46.64949676,-28,16.65291683,2.93e-05,39.5,133.5,0,-11.30191667,-80
"251","SMC01990","SMC01990_07082014_BMI_RWB_1","7/8/14",0.72895302,0.59788416,0.66341859,32.79653,-117.11327,63,-2.500062333,-0.023552083,18.5,NA,NA,NA,11.723845,-5.5,36.03456267,3.62e-06,45.5,95,-0.014295834,-0.013,-39
"252","SMC02028","SMC02028_07122012_BMI_RWB_1","7/12/12",0.8052997,0.53114098,0.66822034,34.12868,-118.16553,-4,0.086833333,0.4807664,-8,0,-0.538016788,-59,35.68812169,-14,41.29675167,3.85e-06,0,25,-0.000466667,0.056958333,-20
"253","SMC02075","SMC02075_07172012_BMI_RWB_MCM_1","7/17/12",0.91405806,0.78069075,0.84737441,34.6719,-119.03758,0,0.007250009,0.002564575,-2,NA,NA,NA,-0.000291566,0,-0.001375,2.66e-07,0,0,0.001,0,0
"254","SMC02088","SMC02088_06182018_BMI_RWB_1","6/18/18",1.10049897,0.77230682,0.9364029,34.30226,-118.25959,-1,0.01,0,-44,NA,NA,NA,0.570166712,-12,4.708333333,-0.049215686,-15,-24,0.92,0,1
"255","SMC02092","SMC02092_06182018_BMI_RWB_1","6/18/18",1.27891558,0.75326017,1.01608787,34.27948,-118.20684,NA,0.001604167,0.001958331,0,NA,NA,NA,0,-1,-0.004812334,1.87e-07,0,0,-0.008254166,0,0
"256","SMC02139","SMC02139_07172012_BMI_RWB_1","7/17/12",1.15967782,1.05087864,1.10527823,34.6714,-119.01717,-0.5,0.004114584,0.001158325,-2,NA,NA,NA,-0.000137384,0,-0.000625,1.84e-06,0,0.5,0.0006875,-0.197937505,-0.5
"257","SMC02152","SMC02152_07142010_BMI_RWB_1","7/14/2010",0.62571428,0.54092751,0.58332089,34.09801,-118.7217,-45,0,0.09,14,NA,NA,NA,78.02787291,-81,48.94920833,-0.418782611,21,39,-2.760533334,-0.611833334,-34
"258","SMC02206","SMC02206_07192011_BMI_RWB_1","7/19/11",0.56476926,0.45802702,0.51139814,33.87098,-117.85002,-56,0,0,-9,NA,NA,NA,12.91219188,-35.5,10.2716685,0.000120799,34.5,82,0,-0.345416667,-33
"259","SMC02228","SMC02228_06232009_BMI_RWB_1","6/23/09",0.8439972,0.51336926,0.67868323,34.06933,-118.22427,-4.5,-17.55751125,-25.9148315,11.5,NA,NA,NA,1208.445537,10,987.721333,-4.82e-07,-3,15,-12.847454,-27.6063333,-94
"260","SMC02270","SMC02270_06302010_BMI_RWB_1","6/30/10",0.82903051,0.44125561,0.63514306,33.79573,-117.77241,48.5,0,0.000275,18.5,NA,NA,NA,0.759578333,-30.5,0.363000002,0.000191077,40.5,21,0,0.0129375,22
"261","SMC02302","SMC02302_07152013_BMI_RWB_1","7/15/13",0.12843705,0.26301733,0.19572719,33.8153,-118.04128,-30,-9.38e-05,0.046225,15,NA,NA,NA,57.19144582,-43,62.66225167,6.54e-05,43,60,0,-0.2596875,-90
"262","SMC02436","SMC02436_05282009_BMI_RWB_1","5/28/09",0.76269697,0.45728792,0.60999244,34.26279,-118.97199,164,-0.3245,-0.021195168,-110.5,NA,NA,NA,244.9606793,-85,117.374333,-3.09e-05,-129,-45,-0.5915,-0.661625333,-152
"263","SMC02536","SMC02536_06292011_BMI_RWB_1","6/29/11",0.67000537,0.53014507,0.60007522,34.26861,-118.6736,-10,0,-0.257791667,-12,NA,NA,NA,6.554638331,-65,2.0565,-0.012506619,-1,26,-2.76,-0.7,-53
"264","SMC02568","SMC02568_08022018_BMI_RWB_1","8/2/18",1.235406,0.94169206,1.08854903,34.27866,-118.22031,-9,0,-0.13015,-1.5,NA,NA,NA,0,0.5,0,-0.029761905,0,4,0.2,1.5,-4
"265","SMC02591","SMC02591_07212011_BMI_RWB_1","7/21/11",0.97568934,0.89486457,0.93527696,34.51783,-119.37846,0,-0.00025,-6.25e-05,0,NA,NA,NA,-0.000237283,0,-0.00158333,-5.13e-07,0,0,-2.5e-05,-8.32e-05,0
"266","SMC02712","SMC02712_06072012_BMI_RWB_1","6/7/12",1.25105429,0.72745528,0.98925479,34.36179,-118.30348,-1,0,0,-1,NA,NA,NA,0,-46,0,-6.02e-06,0,-2,0,0,0
"267","SMC02884","SMC02884_05272014_BMI_RWB_1","5/27/14",0.74282499,0.54651641,0.6446707,34.21749,-118.98533,163.5,-0.228437334,-0.239608467,-124,NA,NA,NA,181.0651818,-50.5,250.5294167,-2.76e-05,-136,-28.5,-0.4323998,-0.617666667,19
"268","SMC02902","SMC02902_08022011_BMI_RWB_1","8/2/11",1.00892269,0.5428412,0.77588195,32.94907,-117.06443,148.5,0.00065835,0.001,-46.5,NA,NA,NA,19.97936458,-0.5,49.624501,-4.29e-06,-1,21,-0.007,-0.008,-21.5
"269","SMC02972","SMC02972_07182012_BMI_RWB_1","7/18/12",1.19086766,0.94344805,1.06715785,34.24957,-118.0755,-4,0.01,0,2,NA,NA,NA,0,0,0,0.004729492,0,0,0.13,0,0
"270","SMC02984","SMC02984_06232010_BMI_RWB_1","6/23/10",0.5736453,0.51334848,0.54349689,34.26528,-118.75053,-21,0,-0.34,-69,NA,NA,NA,57.56727667,-81,19.66158333,-0.176149858,20,29.5,0.0254,-0.7,-78
"271","SMC03011","SMC03011_06132013_BMI_RWB_1","6/13/13",0.78270125,0.50231064,0.64250594,33.6145,-117.6955,-20.5,0.020375,0.054874998,-4.5,NA,NA,NA,29.20895325,-71.5,-4.771105835,6.99e-06,48.5,107.5,0.012997917,0.745229158,-31
"272","SMC03216","SMC03216_07272011_BMI_RWB_1","7/27/11",0.98151736,0.95047688,0.96599712,34.28092,-117.84093,0,-0.008749667,-0.007116733,0,NA,NA,NA,-0.017180159,0.5,-0.0085,5.65e-06,0,0,-0.0074335,-0.00551025,0
"273","SMC03268","SMC03268_05272014_BMI_RWB_1","5/27/14",0.70731384,0.52491091,0.61611238,34.16255,-119.06301,162.5,-0.2535,-0.095408133,-123,NA,NA,NA,354.15856,-78.5,299.3909567,-2.89e-05,-138,-13.5,-0.790154167,-0.827956667,19
"274","SMC03280","SMC03280_08112011_BMI_RWB_1","8/11/11",0.8876003,0.95729659,0.92244845,34.25685,-117.85652,-3,-0.0065835,-0.013020833,0,NA,NA,NA,-0.007545,-1,-0.008353833,1.05e-06,0,-1,-0.0065666,-0.0076045,0
"275","SMC03438","SMC03438_07022012_BMI_RWB_1","7/2/12",1.01601966,0.63432898,0.82517432,33.93708,-117.79252,-13,0,-0.32,-3,NA,NA,NA,1.185333333,-46,-0.719625,-0.263927498,-5,-6,-0.288541667,0.0153125,-5
"276","SMC03523","SMC03523_06112013_BMI_RWB_MCM_1","6/11/13",0.72603365,0.44433776,0.5851857,33.58478,-117.66437,-49,0.004572918,0,-7,NA,NA,NA,32.00198773,-58.5,3.402833335,1.23e-05,68,102,0,-2.788906084,-28
"277","SMC03944","SMC03944_07122010_BMI_RWB_1","7/12/2010",0.43928493,0.40498041,0.42213267,34.14271,-118.75016,-12,0,0.142833333,-2,NA,NA,NA,1.771046667,-77,0.3988333,-0.57352834,-1,19,-2.76,-0.7,-61
"278","SMC03984","SMC03984_07022018_BMI_RWB_1","7/2/18",1.1624198,0.98248705,1.07245343,34.24613,-117.90186,0,-0.0060835,-0.003887834,0,NA,NA,NA,-0.002492393,0,-0.00675,-7.74e-07,0,0,-0.002858567,-0.021479499,0
"279","SMC04000","SMC04000_07302012_BMI_RWB_1","7/30/12",1.31439109,0.75747037,1.03593073,34.23282,-117.74777,0,-0.0002917,-0.000591647,-1,NA,NA,NA,-0.000444883,0,-0.001375,-2.34e-06,0,0,-0.000545833,-0.000302075,0
"280","SMC04008","SMC04008_06192012_BMI_RWB_1","6/19/12",1.11015265,0.65292474,0.8815387,34.28342,-118.80803,-48,0.066791665,0.5992875,-44,NA,NA,NA,90.92531411,-49.5,61.40249754,7.24e-07,26,43.5,-77.81189584,-8.4617708,-15.5
"281","SMC04134","SMC04134_07262011_BMI_RWB_1","7/26/11",0.86183352,0.67833534,0.77008443,32.82874,-117.05243,NA,0,0,0,NA,NA,NA,881.5086173,0,1583.94635,-0.003189415,0,0,0,459.5721667,0
"282","SMC04175","SMC04175_06112009_BMI_RWB_1","6/11/09",0.95088295,0.82403481,0.88745888,34.40835,-119.27642,0,-0.004344999,-0.032348582,-49,NA,NA,NA,5.148842312,-5,12.47142085,1.73e-07,0,-1,0.042985416,-0.003562501,-8
"283","SMC04204","SMC04204_07112012_BMI_RWB_1","7/11/12",1.20064581,0.7258856,0.96326571,34.20358,-118.01853,-25.5,-0.02,-0.62,-9,NA,NA,NA,0.003560417,-0.5,0.00666665,-0.003481314,0,0,-0.484,0,-32
"284","SMC04239","SMC04239_06112009_BMI_RWB_1","6/11/09",1.05528319,0.68769548,0.87148934,34.3608,-119.31114,-150,0.129394999,0.008274987,-24,NA,NA,NA,10.12632393,-3,33.0612705,3.25e-08,0,0,0.130095,-0.090020834,0
"285","SMC04264","SMC04264_07092010_BMI_RWB_1","7/9/2010",0.56215127,0.53361919,0.54788523,34.13,-118.7548,9,0.014937498,0.121033333,-10.5,NA,NA,NA,29.22904727,-53.5,16.00233333,6.71e-07,-3,54,-9e-04,-0.92827084,-19.5
"286","SMC04294","SMC04294_07112013_BMI_RWB_1","7/11/13",1.05454853,0.65587449,0.85521151,32.93776,-117.14172,-4,-0.03733335,-0.077,-19,NA,NA,NA,34.67317291,0.5,78.2297325,-3.25e-07,21,74.5,-0.021433333,-0.038062483,-29.5
"287","SMC04308","SMC04308_06172009_BMI_RWB_1","6/17/09",1.01694941,0.56802958,0.79248949,34.19349,-118.9083,47,0,-6.309707,-192,NA,NA,NA,43.14431462,-123,78.94698085,3.96e-07,-1,35.5,-0.157872932,-0.134322917,-24.5
"288","SMC04383","SMC04383_05192014_BMI_RWB_1","5/19/14",0.97379819,0.63052672,0.80216245,34.50224,-119.35602,0,-0.000510417,-8e-04,-1,NA,NA,NA,-0.000719988,0,-0.000708166,3.89e-07,0,0,0.017154117,0.008083167,0
"289","SMC04426","SMC04426_07252011_BMI_RWB_1","7/25/11",0.76693639,0.90395482,0.83544561,33.00696,-116.66995,0,-0.003625333,-0.004137234,0,NA,NA,NA,-0.003666665,0,-0.004041333,-3.04e-06,0,0,-0.003910417,-0.009874834,-2
"290","SMC04682","SMC04682_07252011_BMI_RWB_1","7/25/11",1.20418944,1.1006195,1.15240447,32.97115,-116.64814,NA,-0.001,-0.0019625,-2,NA,NA,NA,-6e-05,-2,-0.004375,-9.5e-08,0,1.5,0,-0.001,-1.5
"291","SMC04748","SMC04748_07022009_BMI_RWB_1","7/2/2009",0.7016804,0.60742456,0.65455248,34.41314,-118.65879,43.5,0.06,-0.51,-61,NA,NA,NA,159.7410517,-91,78.48758333,0.037062937,9,-41,-0.37,0.1,-9.5
"292","SMC04749","SMC04749_06232009_BMI_RWB_1","6/23/09",0.63519592,0.59210016,0.61364804,33.85826,-117.21321,84.5,0.001041667,0.006,-35,NA,NA,NA,22.6038275,-1,35.64079999,9.59e-06,-1,24,-0.03899585,-0.010135417,-24
"293","SMC04750","SMC04750_07052011_BMI_RWB_1","7/5/2011",1.19293493,0.83128907,1.012112,34.041,-118.58149,-19,0,0.205345854,-12,NA,NA,NA,1.8957,-40,0.239166667,-0.325279556,-4,21,-0.47554167,-0.516791667,-43
"294","SMC04756","SMC04756_05212014_BMI_RWB_1","5/21/14",0.7679303,0.5397062,0.65381825,34.27092,-118.9269,166,-0.0777085,0.0082623,-123,NA,NA,NA,185.098948,-75,89.90295867,-3.45e-05,-142,-14,-0.339370834,-0.313333,4.5
"295","SMC04806","SMC04806_07112013_BMI_RWB_1","7/11/13",0.91814426,0.61667709,0.76741067,32.89036,-117.19358,NA,0.000666667,0.580247917,18,-2,57.25464754,-27,82.16994836,-22,36.83958333,0.000236068,62,139,0,0.207502084,-38
"296","SMC04880","SMC04880_06062012_BMI_RWB_1","6/6/12",1.21707806,0.76631724,0.99169765,34.30884,-118.09829,-9,0,0,-10,NA,NA,NA,-8.35e-05,-41,-8.3e-05,-1.76e-07,0,-2,0,0,0
"297","SMC05146","SMC05146_07102012_BMI_RWB_1","7/10/12",1.08835417,0.89567969,0.99201693,32.84526,-116.61346,0,-0.126645817,-0.03998749,0,NA,NA,NA,-0.006556667,0,-0.016898499,1.02e-06,0,-0.5,0.031633367,-0.07145835,0.5
"298","SMC05199","SMC05199_07062011_BMI_RWB_1","7/6/11",1.13119564,0.88341945,1.00730755,34.40412,-119.28071,-2.5,-0.002427082,-0.105071749,-2,NA,NA,NA,5.206833012,0,15.57106255,3.61e-09,0,0,0.010395833,-0.010416833,-13
"299","SMC05230","SMC05230_07022012_BMI_RWB_1","7/2/12",0.84818492,0.52537195,0.68677844,33.87308,-117.75077,137,-5.437542918,-1.981438669,-81,NA,NA,NA,2506.961838,-16,1512.185106,-7.81e-06,-4,16,-2.96606667,-0.64808333,-76
"300","SMC05296","SMC05296_06262012_BMI_RWB_1","6/26/12",1.09967795,0.90666885,1.0031734,34.55457,-118.77525,-8,0.17007275,0.057322932,0,0.5,-32.65861714,-30.5,2.580463388,0,-0.3873458,-4.62e-07,0,0,-0.20161664,-0.7736917,-1
"301","SMC05402","SMC05402_07282011_BMI_RWB_1","7/28/11",0.99684621,0.86239896,0.92962258,32.80468,-116.57311,-80,-0.09552,-0.022504167,-4,NA,NA,NA,1.543233788,-3,1.28749833,0.000128965,-1,-6,-0.11750083,-0.15375167,-3
"302","SMC05702","SMC05702_06072010_BMI_RWB_1","6/7/10",0.60786481,0.44466963,0.52626722,32.83209,-117.22954,156.5,0.00095,0.009662583,-186,NA,NA,NA,12.13305512,37.5,60.73770833,-2.77e-05,-1,26.5,-0.0115,-0.009479167,-6
"303","SMC05759","SMC05759_05292014_BMI_RWB_1","5/29/14",1.00028268,0.67622219,0.83825244,34.35232,-119.03474,0,1.697343835,0.46151248,-7.5,NA,NA,NA,117.9429167,-10,123.6225333,1.38e-09,0,0,-0.54453717,-0.062499667,-15
"304","SMC05902","SMC05902_06282011_BMI_RWB_1","6/28/2011",0.66097717,0.43031389,0.54564553,34.03432,-118.51218,10.5,0.01325,0.059564585,-8,-4.5,11.50520892,-14.5,3.94201358,-27,2.10812833,2.76e-06,36,45,0,-6.9709375,-40
"305","SMC05956","SMC05956_06192012_BMI_RWB_1","6/19/12",0.75931819,0.62717829,0.69324824,34.22875,-118.97109,163,-0.191833333,-0.200275,-126.5,NA,NA,NA,165.2646819,-52,236.2117917,-2.87e-05,-135,-62.5,-0.3609252,-0.398083333,23
"306","SMC06079","SMC06079_06262013_BMI_RWB_1","6/26/13",1.03220929,0.78080294,0.90650611,34.41108,-119.08213,0,-0.002645917,-0.008208267,0,NA,NA,NA,0.548470601,0,0.53529165,6.28e-06,0,0,0.003708335,-0.0025833,0
"307","SMC06216","SMC06216_06032014_BMI_RWB_1","6/3/14",1.01195761,0.75381748,0.88288755,34.27407,-118.31518,-4,-0.098169165,-0.104006836,-1,NA,NA,NA,-0.064423332,-1,0.67400167,1.72e-06,-1,-2,-0.10946167,-0.1475,-5
"308","SMC06298","SMC06298_07172012_BMI_RWB_1","7/17/12",1.09576459,0.93637956,1.01607207,32.91213,-116.57126,NA,0.006395834,0.005858333,-1,NA,NA,NA,-0.001014562,0,-0.006958,2.83e-06,-0.5,-0.5,0,0.009729167,0
"309","SMC06302","SMC06302_06282012_BMI_RWB_1","6/28/12",0.71737683,0.45126926,0.58432304,33.86699,-117.85366,-7,0.024708332,0,-17.5,-11,28.43669561,-54,105.1976075,-60.5,100.2678959,3.23e-06,37.5,2,-15.44361667,-6.601208335,-24
"310","SMC06356","SMC06356_06102013_BMI_RWB_1","6/10/13",1.01777753,0.65427375,0.83602564,34.20156,-118.91158,43,0,-6.4536935,-196,NA,NA,NA,43.87546667,-158,78.32266665,0,0,35,-0.162239572,-0.136406275,-24.5
"311","SMC06467","SMC06467_06282010_BMI_RWB_1","6/28/10",0.89201126,0.80809113,0.8500512,33.79118,-117.71782,-0.5,0.001302092,0.000631258,0,NA,NA,NA,-0.00011,0,-0.01183333,-3.74e-07,0,-1,-0.000354167,-0.030145867,-1
"312","SMC06740","SMC06740_06102013_BMI_RWB_1","6/10/13",0.63452129,0.48732614,0.56092371,34.1807,-118.87436,-40,5e-04,0.000577083,-8,NA,NA,NA,26.63056366,-49.5,9.28258367,3.93e-06,42.5,72,0,-0.063479167,-26
"313","SMC06794","SMC06794_07182012_BMI_RWB_1","7/18/12",0.89715477,1.01150568,0.95433022,32.83039,-116.64687,-3,-0.086375017,-0.027608167,0,NA,NA,NA,-0.006458434,0,-0.019875831,-1.35e-06,0,2,0.000566676,-0.118458334,-2
"314","SMC06863","SMC06863_07212011_BMI_RWB_1","7/21/11",1.16297591,0.87280097,1.01788844,34.49417,-119.30534,0,-0.000958,-0.005745966,0,0,0.642167001,0,0,0,-0.007354,-2.7e-07,0,0,0.006450003,0,0
"315","SMC06918","SMC06918_07162012_BMI_RWB_1","7/16/12",0.78255939,0.46101567,0.62178753,32.78184,-117.184,NA,-0.05509375,-0.082222917,35,NA,NA,NA,34.91916459,-7,61.08614567,0.001304973,37,55,-0.036,-0.048,-23
"316","SMC06926","SMC06926_07012009_BMI_RWB_1","7/1/2009",0.91955951,0.58865071,0.75410511,34.04799,-118.51137,NA,0,0,0.5,NA,NA,NA,2.346040774,0.5,8.82158585,-4.31e-05,0,3,0,0,-3
"317","SMC07126","SMC07126_07122012_BMI_RWB_1","7/12/12",0.51117244,0.32405288,0.41761266,32.84359,-117.03457,-50,0,0.542245833,-59,NA,NA,NA,168.6657916,-24,66.7867167,-0.211000496,35,64,-2.069220833,-0.7,-30
"318","SMC08094","SMC08094_06282012_BMI_RWB_1","6/28/12",0.60391094,0.3812226,0.49256677,33.81951,-117.8536,-39.5,-0.1520833,-0.148383353,26,NA,NA,NA,23.65293912,-163,20.79877333,-0.000681442,-2,37,-0.115058342,-0.1630729,-18
"319","SMC08150","SMC08150_07082014_BMI_RWB_1","7/8/14",0.91333628,0.58867072,0.7510035,32.83731,-117.01975,80,-8.019187833,0.001,-64,NA,NA,NA,70.94682258,-2,104.293045,-2.55e-06,0,21,-0.0367998,0,-21
"320","SMC08335","SMC08335_07072010_BMI_RWB_1","7/7/10",1.01796345,0.69739596,0.8576797,34.34583,-119.29948,NA,0,0,0,NA,NA,NA,2.105686712,0,6.9953333,-3.7e-05,0,0,0,0.01725,-10
"321","SMC08540","SMC08540_06232011_BMI_RWB_1","6/23/2011",0.90236115,0.47856692,0.69046404,34.44828,-118.61769,-14.5,0.467875001,0.242759,-52,NA,NA,NA,7.820874869,-11,5.537775,1.54e-05,0,0,0.02891253,0.103145834,0
"322","SMC08655","SMC08655_06212012_BMI_RWB_1","6/21/12",1.19972201,1.00765144,1.10368672,34.50823,-119.28406,0,-0.004312667,-0.006377083,0,0.5,0.305529461,0,0.120913932,0,-0.02353667,1.33e-06,0,0,-0.0034002,-0.005500333,0
"323","SMC08766","SMC08766_07102018_BMI_RWB_MCM_1","7/10/18",0.38473677,0.24770822,0.3162225,33.90192,-118.10859,-101,-3.74470833,-5.479914669,-330,NA,NA,NA,1093.882347,-86,493.6106879,9.67e-08,-2,53.5,-5.268430833,-6.227885415,-15
"324","SMC08845","SMC08845_05302014_BMI_RWB_1","5/30/14",0.2568856,0.55805589,0.40747074,33.87309,-117.21355,5,0,0.108,-5,NA,NA,NA,0,-20,0.072125,-0.080658779,-1,-20,0.15,0.399,14
"325","SMC09118","SMC09118_05222013_BMI_RWB_MCM_1","5/22/13",0.38244883,0.39093934,0.38669408,33.80876,-117.86259,-44,-0.2077917,-0.207825,25.5,NA,NA,NA,36.87780042,-4.5,32.61445667,-0.000815189,13,41.5,-0.1991771,-0.231874984,-22.5
"326","SMC09286","SMC09286_06092010_BMI_RWB_1","6/9/10",0.62590045,0.54050347,0.58320196,32.78194,-117.11419,-3,-2.20381583,0.001,-70,NA,NA,NA,126.3550667,-3,220.4600417,6.22e-08,46,64,-0.013739567,0.000375,-29.5
"327","SMC09503","SMC09503_06042012_BMI_RWB_1","6/4/12",1.17402996,0.70730241,0.94066618,34.49757,-119.33913,0,-0.033624666,-0.00102075,-1,NA,NA,NA,-0.000693453,0,-0.000916833,-2.1e-07,0,0,0.020320734,0.011937667,0
"328","SMC09534","SMC09534_07102018_BMI_RWB_MCM_1","7/10/18",0.48636422,0.36012937,0.4232468,33.83832,-118.09487,151,-25.96952167,0.0015,-78,NA,NA,NA,813.8079617,76,537.9315003,8.45e-07,0,67,-0.059833353,-0.016708333,-26.5
"329","SMC09564","SMC09564_06012010_BMI_RWB_1","6/1/2010",0.74979211,0.46834675,0.60906943,34.4322,-118.59397,17,0,0.334,-59,NA,NA,NA,146.8516783,-88,77.06833333,-0.016001826,-7,10.5,-0.37,0.1,-11
"330","SMC10685","SMC10685_07012010_BMI_RWB_MCM_1","7/1/10",1.05510669,0.58532046,0.82021357,34.01879,-117.36873,-62.5,0,1.434991667,-68,NA,NA,NA,498.7575268,-21,625.7417917,-0.156449408,-9.5,-53,-2.76,-3.646791667,-31.5
"331","SMC11343","SMC11343_06042012_BMI_RWB_1","6/4/12",0.97940779,0.73188399,0.85564589,34.3728,-119.30859,-98,0.49210417,0.830532334,-4,-5,89.29076413,0,8.36879688,-3,26.043125,8.8e-05,0,0,0.041622942,0.002301917,0
