"","stationcode","sampleid","sampledate","oovere","mmi","csci","latitude","longitude","DS_Dur_WS","DS_Mag_50","DS_Mag_90","DS_Tim","FA_Dur","FA_Mag","FA_Tim","Q99","SP_Dur","SP_Mag","SP_ROC","SP_Tim","Wet_BFL_Dur","Wet_BFL_Mag_10","Wet_BFL_Mag_50","Wet_Tim"
"332","SMC11384","SMC11384_06282011_BMI_RWB_1","6/28/2011",1.27363825,1.09045967,1.18204896,34.09552,-118.66521,-75,0,-0.174891667,-53,NA,NA,NA,0.211755,-57,-1.122583333,-0.742401387,-1,-6,0.04045,-0.110458333,-14
"333","SMC11727","SMC11727_06092010_BMI_RWB_1","6/9/10",1.23885108,0.69854011,0.9686956,34.47857,-119.29339,0,-0.006989579,-0.012181412,0,0.5,1.484804145,0,-0.011224868,0,-0.014545,1.72e-07,0,0,-0.004546,-0.025184915,0
"334","SMC12814","SMC12814_07222011_BMI_RWB_1","7/22/2011",0.87754995,0.84389602,0.86072298,34.04892,-118.84641,-61,0,0.336708334,-53,NA,NA,NA,0.04575625,-56,0.229333333,-0.696270454,0,0,-2.056654167,0.2,-2
"335","SMC12862","SMC12862_06272011_BMI_RWB_1","6/27/11",0.38473878,0.38067881,0.3827088,33.92148,-118.11149,-187,-4.371295,-7.697631,-182,NA,NA,NA,638.8913718,-119,270.8748335,-0.00030542,0,19,-4.119371418,-11.150915,-13
"336","SMC13062","SMC13062_07232013_BMI_RWB_1","7/23/13",0.6730461,0.42617241,0.54960926,32.7755,-117.19557,-87,-0.089270825,-0.12724375,34,NA,NA,NA,43.06966333,-1,71.83441667,2.24e-05,32,61,-0.0529125,-0.071458334,-22
"337","SMC13214","SMC13214_05222013_BMI_RWB_MCM_1","5/22/13",0.50994226,0.39927356,0.45460791,33.80453,-117.87242,-77.5,0.012075,59.53682094,36.5,NA,NA,NA,1941.461443,36.5,2295.098815,0.050250578,-0.5,12.5,0.427433333,-88.37151875,-13
"338","SMC13599","SMC13599_06042012_BMI_RWB_1","6/4/12",1.11527261,0.81400728,0.96463994,34.49889,-119.34172,0,-0.000645833,-0.000968666,0,NA,NA,NA,-0.00064,0,-0.000833167,-3.95e-07,0,0,0.017750183,0.008375016,0
"339","SMC13630","SMC13630_06212012_BMI_RWB_1","6/21/12",0.77016709,0.47040609,0.62028659,33.86119,-118.10351,126,-0.873637083,0.194168749,-167,NA,NA,NA,936.6080082,-11,398.66825,-5.97e-08,34,70.5,-1.271975,-5.83567,-35
"340","SMC14099","SMC14099_06132013_BMI_RWB_1","6/13/13",0.77772298,0.35978577,0.56875438,33.62772,-117.73558,-43,0.001,0,-30,NA,NA,NA,25.38864166,-69,10.47504167,3.93e-05,48,76,0,-0.238864592,-29
"341","SMC15678","SMC15678_06252013_BMI_RWB_1","6/25/2013",0.23905007,0.20209002,0.22057005,33.80989,-118.09075,197.5,0.00095,0.0102875,-164,NA,NA,NA,243.677565,81,431.0257117,-6.82e-07,-1,79,-0.0404875,-0.018520834,-9
"342","SMC16446","SMC16446_06212012_BMI_RWB_1","6/21/12",0.97485814,0.72786163,0.85135989,34.41319,-119.27282,0,0.15275,0.0230437,-5,NA,NA,NA,4.018279383,-10,11.44441835,2.09e-08,0,-1,0.030425,0.368375,-1.5
"343","SMC16832","SMC16832_07102018_BMI_RWB_MCM_1","7/10/18",0.38458256,0.22569987,0.30514122,33.88444,-118.10855,-0.5,-2.22314583,0.615379,-143,NA,NA,NA,1141.732276,13.5,792.778585,-3.38e-08,-1,64.5,-4.3357165,-3.7790525,-58
"344","SMC16980","SMC16980_07062011_BMI_RWB_1","7/6/11",1.14441275,0.93237563,1.03839419,34.43268,-119.24974,9.5,0.027479167,0.009,-18,NA,NA,NA,0.924644417,-62,11.49261002,2.56e-08,0,0,0,0.008114583,-11
"345","SMC17056","SMC17056_07022009_BMI_RWB_1","7/2/2009",0.82775504,0.5875206,0.70763782,34.4263,-118.5779,-136,-0.04,-1.5,-34,NA,NA,NA,118.0550019,-38,83.06683333,0.000683877,0,0,0.03,0.1,-8
"346","SMC17692","SMC17692_06122013_BMI_RWB_1","6/12/2013",0.98640379,0.61567277,0.80103828,34.41887,-118.63264,43.5,0.01,-0.51,-61,NA,NA,NA,152.307505,-86,115.4729167,0.059065392,-23,-42,-0.37,0.1,-10.5
"347","SMC18545","SMC18545_06252013_BMI_RWB_1","6/25/13",1.09317744,0.57993177,0.8365546,34.48452,-119.30834,0,-0.00197917,-0.00263167,0,NA,NA,NA,-0.002834532,0,-0.00279167,-1.31e-07,0,0,0.00231665,0,0
"348","SMC19697","SMC19697_06242013_BMI_RWB_1","6/24/13",1.09382674,0.5550437,0.82443522,34.34807,-119.30096,NA,0,0,0,NA,NA,NA,9.14745,0,7.7908334,-2.87e-05,0,1,0,0.019958333,-1
"349","SMC19809","SMC19809_06252013_BMI_RWB_1","6/25/13",1.29529466,0.71806876,1.00668171,34.50141,-119.3531,0,-0.00040625,-0.000702083,0,NA,NA,NA,-0.00079188,0,-0.000708,1.62e-07,0,0,0.019845834,0.011666667,0
"350","SMC19945","SMC19945_06252013_BMI_RWB_1","6/25/13",1.10091815,0.93162723,1.01627269,34.50486,-119.28186,0,-0.00407275,-0.005610417,0,NA,NA,NA,0.005129324,0,-0.02025,3.12e-06,0,0,-0.003,-0.004875,0
"351","SMC20032","SMC20032_06182010_BMI_RWB_1","6/18/10",0.25638837,0.32171354,0.28905096,33.87664,-118.10774,24.5,-2.039045,0.293324733,-143,NA,NA,NA,1055.868288,13,766.84773,4.29e-07,-1,62.5,-4.260507415,-4.215282915,-30.5
"352","SMC20092","SMC20092_06132013_BMI_RWB_1","6/13/2013",1.01067727,0.69206359,0.85137043,34.4141,-118.65608,43.5,0.06,-0.51,-61,NA,NA,NA,142.2535833,-93,77.76604167,0.012515017,9,9.5,-0.37,0.1,-11.5
"353","SMC20994","SMC20994_06172013_BMI_RWB_1","6/17/2013",0.79345446,0.43214847,0.61280146,34.03639,-118.51129,-187,0,0.43,-12,NA,NA,NA,4.105810416,-81,1.490375,-0.021846809,9,30.5,-0.02,-2.493125,-6
"354","SMC21382","SMC21382_06132013_BMI_RWB_1","6/13/2013",1.0294023,0.71286738,0.87113484,34.40663,-118.6694,46.5,0.06,-0.51,-61,NA,NA,NA,158.02106,-68,103.968125,0.018176791,-15,8,0.03,0.1,-9.5
"355","SMC21796","SMC21796_06142013_BMI_RWB_1","6/14/2013",0.60791413,0.44982254,0.52886834,33.99108,-118.40916,-63,0.183854167,2.416225,-18,-15.5,1051.138646,-34,934.5637953,-70,828.9967517,3.65e-06,43.5,102.5,-0.0014,-50.33238542,-64
"356","SMC21822","SMC21822_06212010_BMI_RWB_1","6/21/10",1.00726819,0.60693452,0.80710135,33.87234,-117.70876,NA,0.019816667,16.43483334,71,NA,NA,NA,1288.984182,71,1160.85721,0.067529467,0,34,2.102025,-899.424375,-9
"357","SMC24222","SMC24222_06212010_BMI_RWB_1","6/21/10",0.89251612,0.57056767,0.7315419,33.87151,-117.71724,NA,0.018608333,15.72552083,44,NA,NA,NA,1170.514641,44,1292.90796,0.052182367,0,33,2.115191667,-82.085125,-9
"358","SMC29064","SMC29064_06252012_BMI_RWB_1","6/25/12",0.86727105,0.91711734,0.89219419,33.79564,-116.7426,-1,0,0,-4,NA,NA,NA,-5.35e-05,-4,0,-4.2e-06,0,0,0,0,0
"359","SMC32897","SMC32897_05152014_BMI_RWB_1","5/15/14",0.38870889,0.40627221,0.39749055,33.86921,-117.21318,NA,0,0,NA,NA,NA,NA,0.595521875,NA,NA,0.387865605,NA,NA,-0.0015,-0.001,NA
"360","SMC34888","SMC34888_06242010_BMI_RWB_1","6/24/10",1.10641874,0.69659429,0.90150652,33.77386,-117.68432,-4,0.006354166,0,-1,NA,NA,NA,-0.002800817,0,-0.07075,5.32e-07,-1,-1,0,0,-5
"361","SMC35837","SMC35837_06252012_BMI_RWB_1","6/25/12",0.49493697,0.77382652,0.63438174,33.7364,-116.8261,0.5,-0.002468933,-0.004473333,0,NA,NA,NA,0.034052012,0,1.3522925,3.65e-06,0,0,-0.000999998,-0.010250334,0
"362","SMC40887","SMC40887_06122013_BMI_RWB_1","6/12/13",1.25124773,0.87814381,1.06469577,33.76317,-117.46378,-101,-0.575530333,-0.573190802,-6,NA,NA,NA,80.60750497,-25,188.18277,-2.45e-06,-80,7.5,-2.306597084,-0.7018575,-0.5
"363","SMCR8_007","SMCR8_007_06222006_BMI_RWB_1","6/22/2006",0.42581508,0.741828,0.58382154,34.0952,-116.96447,0,-0.0020625,-0.0023125,0,NA,NA,NA,-0.00230395,0,-0.01104167,-3.24e-07,0,0,0,-0.001020833,0
"364","SMCR8_011","SMCR8_011_06152006_BMI_RWB_1","6/15/2006",0.64005872,0.67082007,0.6554394,33.850751,-117.7835252,-42,-0.040416667,-0.05920834,50.5,NA,NA,NA,3.174437441,51.5,5.3893583,4.7e-06,0,22,-0.024414583,-0.025041634,-19
"365","SMCR8_012","SMCR8_012_05312006_BMI_RWB_1","5/31/2006",0.35944321,0.83424838,0.5968458,33.91909,-117.82201,-94,0,0.200525,-13,NA,NA,NA,1.846301667,-77,0.461458333,-0.57677404,-13,24,-2.032783334,-0.699979167,-36
"366","SMCR8_019","SMCR8_019_06152006_BMI_RWB_1","6/15/2006",0.67321659,0.61857205,0.64589432,33.92417,-117.59778,-17,0.06,0.005666667,-10,NA,NA,NA,0.1,-8,-1.89375,-0.30445126,0,-1,0.03,0.1,0
"367","SMCR8_020","SMCR8_020_06162006_BMI_RWB_1","6/16/2006",0.72423025,0.9729068,0.84856852,33.76698,-116.6902,0,0,9.99e-08,0,NA,NA,NA,0,0,0,5.68e-08,0,0,6.25e-05,0.000895833,0
"368","SMCR8_025","SMCR8_025_06162007_BMI_RWB_1","6/16/2007",0.78228746,1.09336579,0.93782662,34.1739,-116.9839,-1,0,-1.33e-07,-2,NA,NA,NA,0,-3,0,-2.88e-07,0,-2,0,0,0
"369","SMCR8_028","SMCR8_028_06042006_BMI_RWB_1","6/4/2006",0.44604137,0.59012171,0.51808154,34.2026,-117.44583,1,0.1,0.1,12,NA,NA,NA,0,12,0,-0.02,0,-1,0,0,1
"370","SMCR8_034","SMCR8_034_06222006_BMI_RWB_1","6/22/2006",0.39320791,0.90972375,0.65146583,34.08909,-116.92669,0,0,0,0,NA,NA,NA,0.00523229,0,0.2760708,-1.96e-05,0,0,0,0,0
"371","SMCR8_035","SMCR8_035_06222006_BMI_RWB_1","6/22/2006",0.70820625,0.97491209,0.84155917,34.08193,-116.89027,-1,0,0,-12,NA,NA,NA,-1.45e-05,-12,0,-3.84e-06,0,0,0,0,0
"372","SMCR8_042","SMCR8_042_05312006_BMI_RWB_1","5/31/2006",0.22448387,0.36786087,0.29617237,33.94623,-117.61423,148.5,-0.65208325,-0.450243533,-93,NA,NA,NA,142.4868616,-120,86.8766875,-0.000112636,-27,-5.5,-0.702896,-0.841322833,27
"373","SMCR8_046","SMCR8_046_06052008_BMI_RWB_1","6/5/2008",0.67015301,0.57858071,0.62436686,33.79096,-117.71949,-0.5,0.001291675,0.000179175,-5,NA,NA,NA,-0.000127117,0,-5e-04,2.55e-06,0,-1,-0.000483334,-0.030166667,-1
"374","SMCR8_048","SMCR8_048_05112008_BMI_RWB_1","5/11/2008",0.36145757,0.33341102,0.3474343,33.71756,-117.78945,132,-0.106770833,-0.069,-104,NA,NA,NA,24.36232812,-109,15.31825,0.000120634,66.5,148,-0.08935625,-0.145020817,11
"375","SMCR8_057","SMCR8_057_05182008_BMI_RWB_1","5/18/2008",1.2183296,0.87417675,1.04625317,34.25033,-117.54376,0,0,0,0,NA,NA,NA,0,0,8.35e-07,0,0,0,0,0,0
"376","SMCR8_062","SMCR8_062_06232006_BMI_RWB_1","6/23/2006",0.72204875,0.86766092,0.79485484,34.21257,-117.45844,1,0.1,0.1,12,NA,NA,NA,0,12,0,-0.02,0,-1,0,0,1
"377","SMCR8_069","SMCR8_069_06012007_BMI_RWB_1","6/1/2007",1.15020346,1.09385998,1.12203172,34.2481,-117.51276,0,0,0,0,NA,NA,NA,-1.2e-07,0,0,0,0,0,0,0,0
"378","SMCR8_070","SMCR8_070_06172006_BMI_RWB_1","6/17/2006",0.65141167,0.81429965,0.73285566,33.77122,-116.7675,0,-0.001041666,-0.001633533,0,0.5,0.091307055,0,-0.002453333,-1,-0.002124667,-3.83e-07,0,-1,-0.002271067,-0.002166333,0
"379","SMCR8_071","SMCR8_071_06052008_BMI_RWB_1","6/5/2008",0.66990089,0.67113209,0.67051649,33.75347,-117.67887,-2,0.006625033,0.00517917,-1,NA,NA,NA,0.197698881,-8,0.407875,3.28e-06,0,0,-7.5e-05,-0.0006875,-2
"380","SMCR8_074","SMCR8_074_06252008_BMI_RWB_1","6/25/2008",0.7845827,0.6538928,0.71923775,34.08167,-116.8887,-2,0,0,-41,NA,NA,NA,0,-46,0,-6.56e-06,0,0,0,0,0
"381","SMCR8_080","SMCR8_080_06242008_BMI_RWB_1","6/24/2008",1.26747029,0.97027367,1.11887198,34.1584,-116.88742,-15,0,0,-7,NA,NA,NA,0,-8,0,-7.24e-08,1,0,0,0,0
"382","SMCR8_105","SMCR8_105_06022007_BMI_RWB_1","6/2/2007",0.96436591,0.82433817,0.89435204,34.25265,-117.4925,NA,-0.0154583,-0.006020867,-1,NA,NA,NA,-0.004098286,0,-0.019833167,-1.22e-06,-0.5,0.5,0.011410409,0.001,-1
"383","SMCR8_106","SMCR8_106_06162007_BMI_RWB_1","6/16/2007",0.88469092,1.05368089,0.9691859,34.15508,-116.88528,-6,0,0,-7,NA,NA,NA,0,-8,0,-1.11e-07,1,1,0,0,0
"384","SMCR8_118","SMCR8_118_06112008_BMI_RWB_1","6/11/08",0.774353,0.71594306,0.74514803,34.27906,-117.47566,NA,0.009604167,0.003845818,0,NA,NA,NA,-0.00588585,NA,-0.17469,6.58e-06,NA,NA,-0.013760417,0.004291667,NA
"385","SMCR8_142","SMCR8_142_07082008_BMI_RWB_1","7/8/2008",0.77299814,0.665622,0.71931007,33.77361,-117.68839,-39,0.036395833,0.07195,0,NA,NA,NA,0.001795842,0,-0.08447667,2.14e-07,0,0,0,-0.256749995,-9
"386","SMCR8_147","SMCR8_147_05192007_BMI_RWB_1","5/19/2007",0.51029346,1.01070282,0.76049814,33.79427,-116.74714,-5,0,0,-1,NA,NA,NA,0,-5,0,-0.000478732,0,0,0,0,0
"387","SMCR8_149","SMCR8_149_07082008_BMI_RWB_1","7/8/2008",1.12465324,0.72547994,0.92506659,33.76593,-117.67927,-4,0.0118125,-0.129,-1,NA,NA,NA,-0.034410213,-1,0.256958333,5.34e-08,0,-3,-0.000137497,-0.00904167,-2
"388","SMCR8_151","SMCR8_151_06102007_BMI_RWB_1","6/10/2007",0.50128209,0.68854221,0.59491215,33.98873,-117.39614,-59,0,1.385666667,-69,NA,NA,NA,643.7305233,40.5,756.3764167,-0.137497039,-9.5,-53,-0.7,-224.5625835,-32.5
"389","SMCR8_153","SMCR8_153_06162008_BMI_RWB_1","6/16/2008",0.78554409,0.46533193,0.62543801,33.82397,-117.50602,-48,0.008954167,0.8030125,22,NA,NA,NA,323.8086383,-9,168.3885,-0.20539748,20.5,62,-8.75566661,0.98125,-30
"390","SMCR8_155","SMCR8_155_06302008_BMI_RWB_1","6/30/2008",1.01474004,0.86655243,0.94064623,33.80703,-116.77699,-1,0,0,-6,NA,NA,NA,0,-7,0,-0.002431777,0,-1,0,0,0
"391","SMCR8_160","SMCR8_160_06072006_BMI_RWB_1","6/7/2006",0.71113,0.64336872,0.67724936,33.73134,-116.8102,-2,-0.030358335,-0.01006225,0,NA,NA,NA,-0.0718256,0,-0.05625,6.98e-07,0,0,-0.05375,-0.12163,-1
"392","SMCR8_162","SMCR8_162_06162008_BMI_RWB_1","6/16/2008",0.8044659,0.43419652,0.61933121,33.73786,-117.4173,-59,0,1.7799,-51,NA,NA,NA,270.2639083,-78,108.0442917,-0.04568024,28,31,-1.993241667,-232.4332915,-30
"393","SMCR8_163","SMCR8_163_05192007_BMI_RWB_1","5/19/2007",0.51023943,1.06591254,0.78807598,33.79478,-116.74829,-4,0,0,0,NA,NA,NA,0,-2,0,-1.68e-09,0,0,0,0,0
"394","SMCR8_172","SMCR8_172_06162006_BMI_RWB_1","6/16/2006",0,0.91824478,0.45912239,33.78651,-116.8323,-1,0,0,-4,NA,NA,NA,0,-8,0,0,0,-3,0,0,-1
"395","SMCR8_203","SMCR8_203_05292007_BMI_RWB_1","5/29/2007",0.76318594,1.13844989,0.95081791,34.18658,-116.91801,-3,0,0,-1,NA,NA,NA,0,-3,0,-0.000453966,0,-6,0,0,0
"396","SMCR8_218","SMCR8_218_06232009_BMI_RWB_1","6/23/09",0.43721671,0.77677169,0.6069942,33.80978,-116.7403,-2,-0.00064585,-0.001093733,0,-3.5,0.190942606,0,-0.001185428,0,-0.004291666,-4.76e-06,0,-3,-0.027233333,-0.001833334,-1
"397","SMCR8_219","SMCR8_219_07062009_BMI_RWB_1","7/6/09",0.67421868,1.21943978,0.94682923,34.11105,-116.99195,-9,0,0,0,NA,NA,NA,0,-1,0,-0.0005267,0,0,0,0,-1
"398","SMCR8_267","SMCR8_267_06272006_BMI_RWB_1","6/27/2006",0.44226809,0.65959483,0.55093146,33.67606,-116.67871,-9,-0.000645834,-0.002,0,NA,NA,NA,-0.004502083,0,-0.006791333,-1.01e-05,0,0,-0.001250033,-0.001416666,-1
"399","SMCR8_270","SMCR8_270_06302008_BMI_RWB_1","6/30/2008",1.00541247,0.40702682,0.70621965,33.72944,-116.74809,1,0.09975,0.09855,11,NA,NA,NA,0,-31,0,-0.02,0,-1,0,0,1
"400","SMCR8_272","SMCR8_272_06252008_BMI_RWB_1","6/25/2008",0.69998073,0.75229901,0.72613987,34.08788,-116.91434,-6,0,0,0,NA,NA,NA,0,-1,0,0,0,0,0,0,-1
"401","SMCR8_346","SMCR8_346_06022007_BMI_RWB_1","6/2/2007",0.62551223,0.915488,0.77050011,34.23613,-117.49604,-4,0.0020106,-0.00742917,0,NA,NA,NA,-0.00703012,-1,-0.018584331,4.93e-06,0,1,-0.0014,0.0001875,-4
"402","SMCR8_351","SMCR8_351_06192008_BMI_RWB_1","6/19/08",0.33636642,0.62795729,0.48216186,33.97295,-117.51806,NA,0,0,42,NA,NA,NA,925.2119576,42,147.97279,-0.231991447,0,7,0,43.818775,-7
"403","SMCR8_362","SMCR8_362_07172008_BMI_RWB_1","7/17/2008",0.77261815,0.97715135,0.87488475,34.23904,-117.49896,-0.5,0.008302242,0.002529159,-1,NA,NA,NA,-0.0013333,-0.5,-0.09631417,3.33e-06,0,1,-0.001208367,0.000125033,-1
"404","SMCR8_370","SMCR8_370_06172007_BMI_RWB_1","6/17/2007",0.59386859,0.68283562,0.63835211,34.10015,-117.02393,-2,-0.002,-0.002871167,-1,NA,NA,NA,-0.006593534,-1,-0.006,5.91e-06,-1,-3,-0.001733367,-0.0063125,0
"405","SMCR8_375","SMCR8_375_04192007_BMI_RWB_1","4/19/2007",0.69602838,1.22723238,0.96163038,33.75657,-116.70164,-2,0,0,0,NA,NA,NA,0,-1,0,0,0,0,0,0,-1
"406","SMCR8_419","SMCR8_419_04192007_BMI_RWB_1","4/19/2007",0.56445899,1.02013249,0.79229574,33.74266,-116.71364,1,-0.001052083,-0.001572917,0,NA,NA,NA,-0.001489584,0,-0.006458333,-1.06e-06,-1,0,-0.0005125,-0.0006875,-3
"407","SMCR8_446","SMCR8_446_06092007_BMI_RWB_1","6/9/2007",0.76467646,1.24893691,1.00680669,34.18543,-117.18567,-7,-0.00565625,-0.002516533,-2,NA,NA,NA,0.016505917,-1,0.057791333,5.41e-05,-1,-4,-0.005675,-0.001,-8
"408","SMCR8_453","SMCR8_453_04202007_BMI_RWB_1","4/20/2007",0.57176397,0.48118297,0.52647347,33.73882,-116.82834,0.5,-0.0043645,-0.001754166,0,NA,NA,NA,0.514095836,0,1.08272915,2.21e-06,0,0,-0.005333336,-0.02601833,0
"409","SMCR8_474","SMCR8_474_07052009_BMI_RWB_1","7/5/09",0.78298411,0.89565755,0.83932083,34.24826,-117.62775,-1,0,0,-1,NA,NA,NA,0,-2,0,-0.002761041,1,-1,0,0,-1
"410","SMCR8_480","SMCR8_480_07082008_BMI_RWB_1","7/8/2008",0.12914001,0.24667028,0.18790515,33.80402,-118.08385,-6,0,0.00045,37,NA,NA,NA,827.1588836,-57,504.544075,2.36e-06,48,69,0.000283334,-4.72374626,-13
"411","SMCR8_496","SMCR8_496_07012008_BMI_RWB_1","7/1/2008",1.2425395,0.49265368,0.86759659,33.68738,-116.68416,-1,0,0,0,NA,NA,NA,0,-1,0,0,0,-1,0,0,0
"412","SMCR8_513","SMCR8_513_06222009_BMI_RWB_1","6/22/09",1.10162101,0.78805911,0.94484006,33.71777,-116.76274,NA,-5e-04,0,-13,NA,NA,NA,-9.48e-05,-6.5,-0.014666666,-4.36e-06,0,-2,0,-0.002166667,2
"413","SMCR8_528","SMCR8_528_05252008_BMI_RWB_1","5/25/2008",0.51000921,0.62968817,0.56984869,33.87273,-117.71305,NA,0.019025,14.993625,73,NA,NA,NA,1164.237317,73,1238.00008,0.051240006,0,34,2.103733333,-493.569125,-9
"414","SMCR8_530","SMCR8_530_05292007_BMI_RWB_1","5/29/2007",0.5622131,0.9526149,0.757414,34.17834,-116.90881,2,0.1,0.1,12,NA,NA,NA,0,12,0,-0.02,0,-2,0,0,2
"415","SMCR8_543","SMCR8_543_05192007_BMI_RWB_1","5/19/2007",0.47978956,0.88012565,0.6799576,33.80281,-116.73208,-6,0,0,-38,NA,NA,NA,0,-38,0,-0.000398429,0,-3,0,0,-1
"416","SMCR8_587","SMCR8_587_05182007_BMI_RWB_1","5/18/2007",0.58024666,0.86558511,0.72291588,33.72206,-116.80423,-3,0.111229165,0.010107168,0,NA,NA,NA,0.554961667,0,2.16912333,8.03e-06,0,0,0.054562,0.38875,-2
"417","SMCR8_605","SMCR8_605_07012009_BMI_RWB_1","7/1/09",0.56482775,0.50553423,0.53518099,33.73776,-116.72825,-2.5,0.0015625,-0.0008125,0,NA,NA,NA,-0.005805191,-1,-0.012062667,6.05e-06,0,-1,-0.001439587,0.0024479,-5
"418","SMCR8_635","SMCR8_635_05202007_BMI_RWB_1","5/20/2007",0.1529985,0.76512553,0.45906202,33.80349,-116.78271,-3,0,0,-2,NA,NA,NA,0,-6,0,-0.056231003,0,-1,0,0,-1
"419","SMCR8_688","SMCR8_688_07012009_BMI_RWB_1","7/1/09",0.5795684,0.59621084,0.58788962,33.75289,-116.70609,0.5,-0.000781267,-0.000504157,0,NA,NA,NA,-0.000375033,0,-0.011416667,9.65e-07,0,-1,-0.00015,-0.009125,0
"420","SMCR8_713","SMCR8_713_06232006_BMI_RWB_1","6/23/2006",0.65536081,1.1040236,0.8796922,34.24908,-117.63127,3,0,0,-1,NA,NA,NA,0,-1.5,0,-0.005521972,1,-0.5,0,0,-1
